pt1_cam1_X,pt1_cam1_Y
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
1078.539486,813.108343
1078.539486,813.108343
1078.325698,812.870115
1077.470548,813.108343
1077.470548,813.108343
1077.470548,813.108343
1078.111911,812.870115
1078.325698,812.870115
1078.753273,812.870115
1078.753273,812.870115
1078.753273,812.870115
1078.753273,812.870115
1078.753273,812.870115
1078.753273,812.870115
1078.753273,812.870115
1078.753273,812.870115
1078.753273,812.870115
1078.753273,812.870115
1078.753273,812.870115
1078.753273,812.870115
1078.753273,812.870115
1078.753273,812.870115
1078.753273,812.870115
1078.753273,812.870115
1078.753273,812.870115
1078.753273,812.870115
1079.394636,812.870115
1079.608424,812.870115
1080.249787,813.108343
1081.104937,813.823028
1081.532513,814.061256
1081.960088,814.299484
1081.960088,814.299484
1081.960088,814.299484
1081.960088,814.299484
1081.960088,814.299484
1081.960088,814.299484
1081.960088,814.299484
1081.960088,814.299484
1081.960088,814.299484
1081.960088,814.299484
1081.960088,814.299484
1081.960088,814.299484
1081.960088,814.299484
1081.960088,814.299484
1081.960088,814.299484
1081.960088,814.299484
1081.960088,814.299484
1081.960088,814.299484
1081.960088,814.299484
1081.960088,814.299484
1081.960088,814.299484
1082.387663,814.061256
1082.601451,813.823028
1082.601451,813.823028
1082.815238,813.346571
1084.525540,804.770357
1089.442655,795.003001
1082.815238,780.947539
1071.484494,768.797902
1062.077838,760.698144
1055.236634,749.024963
1050.533306,738.542923
1044.547252,730.443165
1031.078631,715.673018
1019.961675,707.335032
1012.906683,697.567677
1003.691557,684.734442
997.151695,670.010699
993.956021,663.127302
985.660801,652.893380
979.143128,643.319711
972.753329,636.448553
967.343474,628.874512
961.933619,623.000766
955.552764,616.817875
949.865480,610.171267
947.091195,602.906370
954.581764,593.013745
966.372474,576.474512
971.490320,562.883976
969.565339,547.686939
964.248542,533.242214
958.728326,514.119707
959.928373,489.380799
962.065305,471.943520
956.027441,446.020464
950.167162,425.044555
949.101657,405.453848
955.849857,384.873712
960.748674,361.198499
962.079054,331.425550
961.896151,300.757180
964.495798,271.326159
966.973707,251.722361
968.970922,227.070222
970.507242,204.814819
971.889929,182.559416
973.432736,159.980951
972.353729,142.666966
971.274723,128.960061
966.527095,123.910149
961.132063,122.226845
958.110846,121.986373
950.557801,116.936461
940.833465,113.603184
936.084455,112.477242
932.851087,112.252054
930.628147,111.689083
927.091651,111.463895
923.858283,111.238707
921.635342,111.013519
915.799599,122.487713
914.380288,137.987089
915.799599,155.068034
909.838493,162.659565
897.064693,167.720586
882.871583,170.567410
860.162606,175.312117
843.414735,187.964669
830.640935,202.198790
819.854171,213.902401
806.796510,225.289697
794.874297,236.360680
783.235946,246.482722
780.828488,253.371420
781.575265,267.309936
786.242624,276.047513
794.270481,282.912752
803.231810,287.697616
808.459252,291.442292
811.446362,297.059306
813.873389,308.293334
814.620166,318.279137
816.673804,328.681014
822.461329,338.458779
829.182326,345.740094
838.330349,356.766084
846.544901,366.543849
851.585648,374.033201
862.275615,391.505557
862.800101,399.687797
863.149758,410.597450
862.974929,415.857461
863.324586,420.922657
863.324586,428.325636
864.898043,432.416756
865.947015,436.897506
866.995986,440.793811
869.968071,446.053822
871.891185,449.560496
873.464642,453.846431
873.814299,457.353105
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
